timestamp,crossing,event,train_prob,signal,closed,maintenance_mode,raw_json
2026-04-11T02:38:04Z,Fourth,Train!,0.1579,0.030083,False,False,"{""fourthStatus"":{""train"":0.1578999,""signal"":0.03008285},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-11T04:34:40Z,Fourth,Train!,0.182391,0.109994,False,False,"{""fourthStatus"":{""train"":0.18239132,""signal"":0.10999446},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-11T05:47:07Z,Fourth,Train!,0.129141,0.03649,False,False,"{""fourthStatus"":{""train"":0.12914115,""signal"":0.03648951},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-11T06:55:04Z,Fourth,Clear,0.080796,0.035761,False,False,"{""fourthStatus"":{""train"":0.08079558,""signal"":0.03576097},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-11T18:38:12Z,Fourth,Train!,0.27164,0.026147,False,False,"{""fourthStatus"":{""train"":0.2716403,""signal"":0.02614723},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-11T19:23:49Z,Fourth,Clear,4e-06,0.010985,False,False,"{""fourthStatus"":{""train"":0.00000439,""signal"":0.01098461},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T06:57:26Z,Fourth,Blocked,0.520231,0.047715,True,False,"{""fourthStatus"":{""train"":0.52023107,""signal"":0.04771549},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T06:57:26Z,Fourth,Train!,0.520231,0.047715,True,False,"{""fourthStatus"":{""train"":0.52023107,""signal"":0.04771549},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T08:03:13Z,Fourth,Train!,0.126872,0.012047,False,False,"{""fourthStatus"":{""train"":0.12687226,""signal"":0.01204681},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T09:04:21Z,Fourth,Clear,0.065017,0.033166,False,False,"{""fourthStatus"":{""train"":0.06501675,""signal"":0.03316552},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T19:07:34Z,Fourth,Blocked,0.999989,0.26681,True,False,"{""fourthStatus"":{""train"":0.99998903,""signal"":0.26680979},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T19:07:34Z,Fourth,Train!,0.999989,0.26681,True,False,"{""fourthStatus"":{""train"":0.99998903,""signal"":0.26680979},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T19:51:24Z,Fourth,Clear,1.5e-05,0.02871,False,False,"{""fourthStatus"":{""train"":0.00001521,""signal"":0.02870967},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T23:50:46Z,Fourth,Blocked,0.981072,0.015969,True,False,"{""fourthStatus"":{""train"":0.98107225,""signal"":0.01596938},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-12T23:50:46Z,Fourth,Train!,0.981072,0.015969,True,False,"{""fourthStatus"":{""train"":0.98107225,""signal"":0.01596938},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T02:07:10Z,Fourth,Clear,0.056959,0.120623,False,False,"{""fourthStatus"":{""train"":0.05695909,""signal"":0.12062319},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T05:22:53Z,Fourth,Blocked,0.988027,0.053526,True,False,"{""fourthStatus"":{""train"":0.98802662,""signal"":0.05352592},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T05:22:53Z,Fourth,Train!,0.988027,0.053526,True,False,"{""fourthStatus"":{""train"":0.98802662,""signal"":0.05352592},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T07:25:18Z,Fourth,Clear,0.062216,0.045435,False,False,"{""fourthStatus"":{""train"":0.06221637,""signal"":0.04543525},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T09:17:54Z,Fourth,Blocked,1,0.076286,True,False,"{""fourthStatus"":{""train"":1,""signal"":0.07628635},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T09:17:54Z,Fourth,Train!,1,0.076286,True,False,"{""fourthStatus"":{""train"":1,""signal"":0.07628635},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-13T11:00:24Z,Fourth,Clear,1.1e-05,0.017257,False,False,"{""fourthStatus"":{""train"":0.00001138,""signal"":0.01725704},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-14T07:06:02Z,Fourth,Train!,0.100317,0.050866,False,False,"{""fourthStatus"":{""train"":0.10031687,""signal"":0.05086639},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-14T08:52:40Z,Fourth,Train!,0.110718,0.047434,False,False,"{""fourthStatus"":{""train"":0.11071819,""signal"":0.04743438},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-14T10:11:58Z,Fourth,Clear,0.067594,0.047402,False,False,"{""fourthStatus"":{""train"":0.06759413,""signal"":0.04740239},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T03:39:03Z,Fourth,Train!,0.121124,0.063216,False,False,"{""fourthStatus"":{""train"":0.1211245,""signal"":0.06321646},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T05:49:55Z,Fourth,Train!,0.121125,0.044681,False,False,"{""fourthStatus"":{""train"":0.12112512,""signal"":0.04468132},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T07:23:22Z,Fourth,Train!,0.148888,0.052904,False,False,"{""fourthStatus"":{""train"":0.14888828,""signal"":0.05290371},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T08:59:49Z,Fourth,Train!,0.160796,0.056854,False,False,"{""fourthStatus"":{""train"":0.16079617,""signal"":0.05685382},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T10:22:00Z,Fourth,Blocked,1,0.040388,True,False,"{""fourthStatus"":{""train"":1,""signal"":0.04038755},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T10:22:00Z,Fourth,Train!,1,0.040388,True,False,"{""fourthStatus"":{""train"":1,""signal"":0.04038755},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-15T11:33:09Z,Fourth,Clear,0,0.007171,False,False,"{""fourthStatus"":{""train"":0,""signal"":0.00717134},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T02:47:26Z,Fourth,Train!,0.107361,0.075497,False,False,"{""fourthStatus"":{""train"":0.10736111,""signal"":0.07549655},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T02:54:56Z,Fourth,Train!,0.1394,0.069744,False,False,"{""fourthStatus"":{""train"":0.13940021,""signal"":0.06974352},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T05:25:54Z,Fourth,Train!,0.18608,0.059677,False,False,"{""fourthStatus"":{""train"":0.18607968,""signal"":0.05967748},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T07:09:09Z,Fourth,Train!,0.26583,0.05871,False,False,"{""fourthStatus"":{""train"":0.26583007,""signal"":0.05871035},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T08:54:50Z,Fourth,Train!,0.217713,0.000257,False,False,"{""fourthStatus"":{""train"":0.21771297,""signal"":0.00025712},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T10:11:53Z,Fourth,Train!,0.317167,0.196723,False,False,"{""fourthStatus"":{""train"":0.31716728,""signal"":0.19672321},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T11:20:03Z,Fourth,Train!,0.358164,0.006272,False,False,"{""fourthStatus"":{""train"":0.35816431,""signal"":0.00627172},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T12:13:29Z,Fourth,Clear,0,0.007459,False,False,"{""fourthStatus"":{""train"":0,""signal"":0.00745929},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T20:42:19Z,Fourth,Blocked,0.999089,0.000806,True,False,"{""fourthStatus"":{""train"":0.999089,""signal"":0.00080576},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T20:42:19Z,Fourth,Train!,0.999089,0.000806,True,False,"{""fourthStatus"":{""train"":0.999089,""signal"":0.00080576},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-16T21:28:41Z,Fourth,Clear,0.000457,0.013183,False,False,"{""fourthStatus"":{""train"":0.00045729,""signal"":0.0131826},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T02:35:42Z,Fourth,Blocked,0.999041,0.027243,True,False,"{""fourthStatus"":{""train"":0.99904054,""signal"":0.02724282},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T02:35:42Z,Fourth,Train!,0.999041,0.027243,True,False,"{""fourthStatus"":{""train"":0.99904054,""signal"":0.02724282},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T05:16:38Z,Fourth,Blocked,0.522723,0.017167,True,False,"{""fourthStatus"":{""train"":0.52272278,""signal"":0.0171674},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T05:16:38Z,Fourth,Train!,0.522723,0.017167,True,False,"{""fourthStatus"":{""train"":0.52272278,""signal"":0.0171674},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T07:08:56Z,Fourth,Train!,0.20359,0.030049,False,False,"{""fourthStatus"":{""train"":0.2035896,""signal"":0.03004887},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T08:53:16Z,Fourth,Blocked,0.470021,0.051796,True,False,"{""fourthStatus"":{""train"":0.47002143,""signal"":0.0517958},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T08:53:16Z,Fourth,Train!,0.470021,0.051796,True,False,"{""fourthStatus"":{""train"":0.47002143,""signal"":0.0517958},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T10:10:15Z,Fourth,Blocked,0.859673,0.052098,True,False,"{""fourthStatus"":{""train"":0.85967314,""signal"":0.05209791},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T10:10:15Z,Fourth,Train!,0.859673,0.052098,True,False,"{""fourthStatus"":{""train"":0.85967314,""signal"":0.05209791},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T11:12:12Z,Fourth,Clear,0.0,0.004823,False,False,"{""fourthStatus"":{""train"":8e-8,""signal"":0.0048234},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T20:08:17Z,Fourth,Blocked,0.871997,0.004494,True,False,"{""fourthStatus"":{""train"":0.87199688,""signal"":0.00449402},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T20:08:17Z,Fourth,Train!,0.871997,0.004494,True,False,"{""fourthStatus"":{""train"":0.87199688,""signal"":0.00449402},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-17T21:02:24Z,Fourth,Clear,1e-05,0.020811,False,False,"{""fourthStatus"":{""train"":0.00000972,""signal"":0.02081071},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T04:04:22Z,Fourth,Blocked,0.447811,0.080785,True,False,"{""fourthStatus"":{""train"":0.44781134,""signal"":0.08078544},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T04:04:22Z,Fourth,Train!,0.447811,0.080785,True,False,"{""fourthStatus"":{""train"":0.44781134,""signal"":0.08078544},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T05:49:49Z,Fourth,Blocked,0.522676,0.02473,True,False,"{""fourthStatus"":{""train"":0.52267557,""signal"":0.02473005},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T05:49:49Z,Fourth,Train!,0.522676,0.02473,True,False,"{""fourthStatus"":{""train"":0.52267557,""signal"":0.02473005},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T07:00:27Z,Fourth,Blocked,0.499875,0.058328,True,False,"{""fourthStatus"":{""train"":0.49987534,""signal"":0.05832848},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T07:00:27Z,Fourth,Train!,0.499875,0.058328,True,False,"{""fourthStatus"":{""train"":0.49987534,""signal"":0.05832848},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T08:05:07Z,Fourth,Blocked,0.462266,0.053612,True,False,"{""fourthStatus"":{""train"":0.46226642,""signal"":0.05361174},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T08:05:07Z,Fourth,Train!,0.462266,0.053612,True,False,"{""fourthStatus"":{""train"":0.46226642,""signal"":0.05361174},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T09:04:29Z,Fourth,Blocked,0.446792,0.086205,True,False,"{""fourthStatus"":{""train"":0.44679171,""signal"":0.08620548},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T09:04:29Z,Fourth,Train!,0.446792,0.086205,True,False,"{""fourthStatus"":{""train"":0.44679171,""signal"":0.08620548},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T10:01:03Z,Fourth,Blocked,0.406714,0.066238,True,False,"{""fourthStatus"":{""train"":0.40671423,""signal"":0.06623825},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T10:01:03Z,Fourth,Train!,0.406714,0.066238,True,False,"{""fourthStatus"":{""train"":0.40671423,""signal"":0.06623825},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T10:59:16Z,Fourth,Clear,0,0.005711,False,False,"{""fourthStatus"":{""train"":0,""signal"":0.00571095},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T15:52:45Z,Fourth,Train!,0.817754,0.006196,False,False,"{""fourthStatus"":{""train"":0.81775361,""signal"":0.00619637},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-18T16:33:00Z,Fourth,Clear,0,0.007517,False,False,"{""fourthStatus"":{""train"":0,""signal"":0.00751691},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T02:06:40Z,Fourth,Train!,0.221433,0.031637,False,False,"{""fourthStatus"":{""train"":0.22143292,""signal"":0.03163671},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T05:10:58Z,Fourth,Blocked,0.610033,0.075102,True,False,"{""fourthStatus"":{""train"":0.61003321,""signal"":0.07510182},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T05:10:58Z,Fourth,Train!,0.610033,0.075102,True,False,"{""fourthStatus"":{""train"":0.61003321,""signal"":0.07510182},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T06:53:11Z,Fourth,Blocked,0.674261,0.076756,True,False,"{""fourthStatus"":{""train"":0.67426133,""signal"":0.0767559},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T06:53:11Z,Fourth,Train!,0.674261,0.076756,True,False,"{""fourthStatus"":{""train"":0.67426133,""signal"":0.0767559},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T08:03:45Z,Fourth,Blocked,0.054395,0.083242,True,False,"{""fourthStatus"":{""train"":0.05439524,""signal"":0.08324162},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T09:06:24Z,Fourth,Blocked,0.521957,0.061951,True,False,"{""fourthStatus"":{""train"":0.52195716,""signal"":0.06195112},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T09:06:24Z,Fourth,Train!,0.521957,0.061951,True,False,"{""fourthStatus"":{""train"":0.52195716,""signal"":0.06195112},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T10:00:21Z,Fourth,Blocked,0.424923,0.057686,True,False,"{""fourthStatus"":{""train"":0.42492279,""signal"":0.05768626},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T10:00:21Z,Fourth,Train!,0.424923,0.057686,True,False,"{""fourthStatus"":{""train"":0.42492279,""signal"":0.05768626},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T10:59:14Z,Fourth,Clear,0,0.004417,False,False,"{""fourthStatus"":{""train"":0,""signal"":0.00441698},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T19:52:32Z,Fourth,Train!,0.867808,0.017947,False,False,"{""fourthStatus"":{""train"":0.86780834,""signal"":0.01794695},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-19T20:31:03Z,Fourth,Clear,0.000134,0.016866,False,False,"{""fourthStatus"":{""train"":0.00013449,""signal"":0.01686594},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T03:39:31Z,Fourth,Train!,0.336021,0.071988,False,False,"{""fourthStatus"":{""train"":0.33602089,""signal"":0.07198806},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T06:03:07Z,Fourth,Train!,0.348777,0.065925,False,False,"{""fourthStatus"":{""train"":0.34877715,""signal"":0.06592529},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T08:26:42Z,Fourth,Blocked,0.382947,0.056907,True,False,"{""fourthStatus"":{""train"":0.38294691,""signal"":0.05690725},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T08:26:42Z,Fourth,Train!,0.382947,0.056907,True,False,"{""fourthStatus"":{""train"":0.38294691,""signal"":0.05690725},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T10:14:49Z,Fourth,Train!,0.368113,0.060337,False,False,"{""fourthStatus"":{""train"":0.36811346,""signal"":0.06033679},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T11:43:38Z,Fourth,Clear,0.0,0.005675,False,False,"{""fourthStatus"":{""train"":4e-7,""signal"":0.00567517},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T19:32:15Z,Fourth,Blocked,0.104109,0.02525,True,False,"{""fourthStatus"":{""train"":0.10410881,""signal"":0.02525005},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T19:32:15Z,Fourth,Train!,0.104109,0.02525,True,False,"{""fourthStatus"":{""train"":0.10410881,""signal"":0.02525005},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-20T20:25:10Z,Fourth,Clear,0.000511,0.013343,False,False,"{""fourthStatus"":{""train"":0.00051139,""signal"":0.01334347},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":false,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-21T02:42:38Z,Fourth,Blocked,0.505257,0.057788,True,False,"{""fourthStatus"":{""train"":0.50525749,""signal"":0.05778826},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
2026-04-21T02:42:38Z,Fourth,Train!,0.505257,0.057788,True,False,"{""fourthStatus"":{""train"":0.50525749,""signal"":0.05778826},""chestnutStatus"":{""train"":0,""signal"":0},""fourthClosed"":true,""chestnutClosed"":false,""maintenanceMode"":false,""maintenanceMessage"":""""}"
